time,bus_voltage,array_charge_limit,array_discharge_limit,pack1_soc,pack1_voltage,pack1_cell_v,pack1_temp,pack1_current,pack1_charge_limit,pack1_discharge_limit,pack1_mode,pack2_soc,pack2_voltage,pack2_cell_v,pack2_temp,pack2_current,pack2_charge_limit,pack2_discharge_limit,pack2_mode,pack3_soc,pack3_voltage,pack3_cell_v,pack3_temp,pack3_current,pack3_charge_limit,pack3_discharge_limit,pack3_mode
545.0,1169.262060857987,799.0662837481482,1465.4132567496295,65.4610780216911,1169.384294637775,3.796702255317451,38.586331385864696,291.10036849003194,338.0609420163484,502.81218840326966,CONNECTED,66.47978114946838,1169.3710186596593,3.7966591514924004,39.19783553417092,260.57315614728714,330.22834906633017,501.24566981326603,CONNECTED,67.1877749359264,1169.3611003570932,3.796626949211342,44.226489950780426,247.39275911084243,266.3554279160494,488.47108558320986,CONNECTED
546.0,1169.343978941277,797.7027858900316,1465.1405571780062,65.52398447419486,1169.465929096068,3.796967302259961,38.5836755592891,290.4538408190308,338.0949582609319,502.81899165218636,CONNECTED,66.53612217761648,1169.4527479617957,3.7969245063694665,39.19476420677435,260.1397371807914,330.26770516261223,501.25354103252243,CONNECTED,67.24129381385053,1169.4429006013845,3.79689253442008,44.26199653612344,247.10920789021108,265.9009286300105,488.3801857260021,CONNECTED
547.0,1169.4256953153622,796.3393330128598,1464.867866602572,65.58675123029258,1169.5473625602333,3.7972316966241344,38.58102145364394,289.8088297577707,338.12895284109953,502.8257905682199,CONNECTED,66.59236931796977,1169.5342755428692,3.797189206308017,39.191696255246185,259.70623521841117,330.3070181532883,501.26140363065764,CONNECTED,67.29475097954078,1169.5244985672973,3.7971574628808358,44.297501963488486,246.82426803669213,265.44644433761994,488.28928886752396,CONNECTED
548.0,1169.507210040885,794.9759246020421,1464.5951849204084,65.64937861588,1169.628595085386,3.797495438588916,38.57836909711953,289.165323433685,338.16292539335757,502.8325850786715,CONNECTED,66.6485225527712,1169.6156014639748,3.7974532515064117,39.18863168786295,259.27265126751905,330.34628793284884,501.2692575865698,CONNECTED,67.34814613448891,1169.605894319923,3.797421734804945,44.33300624636619,246.53794990084472,264.9919748673474,488.1983949734695,CONNECTED
549.0,1169.588523178007,793.6125601395383,1464.3225120279076,65.7118669543023,1169.7096267262061,3.7977585283318382,38.575718517701205,288.5233100701155,338.19687555687005,502.839375111374,CONNECTED,66.70458186447841,1169.6967257857202,3.7977166421614292,39.18557051293458,258.8389863195006,330.3855143953542,501.2771028790708,CONNECTED,67.40147898241045,1169.6870879238377,3.7976853504020704,44.3685093983367,246.25026374990946,264.5375200465128,488.10750400930255,CONNECTED
550.0,1169.6696347864136,792.2492391038709,1464.0498478207742,65.77421656637466,1169.7904575369428,3.7980209660290347,38.57306974317208,287.88277798545255,338.2308029734246,502.84616059468493,CONNECTED,66.76054723576036,1169.7776485682286,3.7979793784682747,39.18251273880426,258.4052413499475,330.42469743443735,501.2849394868875,CONNECTED,67.45474922922662,1169.768079443105,3.797948309880211,44.40401143306937,245.96121976845598,264.0830797012903,488.016615940258,CONNECTED
551.0,1169.7505449253151,790.8859609701362,1463.7771921940273,65.83642777040268,1169.871087571416,3.7982827518552464,38.57042280111568,287.2437155922686,338.2647072873974,502.85294145747946,CONNECTED,66.81641864949391,1169.858369871143,3.7982414606205936,39.17945837384825,257.97141731883937,330.4638369433054,501.2927673886611,CONNECTED,67.50795658304669,1169.8488689412802,3.798210613445715,44.43951236432247,245.6708280590262,263.62865365671206,487.9257307313424,CONNECTED
552.0,1169.8312536534524,789.5227252100171,1463.5045450420034,65.89850088220253,1169.9515168830205,3.798543885983833,38.567777718918606,286.60611139647744,338.29858814571924,502.85971762914386,CONNECTED,66.87219608876049,1169.938889753628,3.798502888810481,39.17640742647573,257.5375151707356,330.5029328147424,501.30058656294847,CONNECTED,67.56110075415032,1169.9294564814131,3.7984722613032895,44.475012205942825,245.37909864278507,263.1742417366724,487.83484834733446,CONNECTED
553.0,1169.911761029103,788.1595312917956,1463.2319062583592,65.96043621512105,1170.0317455247327,3.798804368586795,38.56513452377308,285.9699539965504,338.3324451978418,502.86648903956836,CONNECTED,66.92787953684281,1170.0192082743795,3.7987636632285047,39.173359905128635,257.1035358350109,330.5419849411107,501.3083969882221,CONNECTED,67.61418145497005,1170.0098421260575,3.7987332536560308,44.51051097186554,245.08604146023876,262.71984376393186,487.7439687527864,CONNECTED
554.0,1169.99206711008,786.7963786803631,1462.9592757360726,66.02223408005563,1170.1117735491084,3.7990641998347674,38.562493242679565,285.33523208261727,338.36627809570456,502.8732556191409,CONNECTED,66.98346897722162,1170.0993254916216,3.7990237840637064,39.170315818281516,256.66948022598785,330.5809932143535,501.3161986428707,CONNECTED,67.667198400074,1170.0900259372672,3.7989935907054133,44.54600867611366,244.79166637175734,262.26545956012103,487.6530919120242,CONNECTED
555.0,1170.0721719537403,785.4332668372355,1462.686653367447,66.08389478547377,1170.191601008291,3.7993233798970483,38.559853902449255,284.7019344357262,338.40008649370156,502.8800172987403,CONNECTED,67.03896439357247,1170.1792414631166,3.799283251503625,39.167275174441365,256.2353492431783,330.6199575259966,501.32399150519933,CONNECTED,67.72015130614865,1170.170007976608,3.799253272651325,44.58150533279782,244.49598315833003,261.81108894574515,487.56221778914903,CONNECTED
556.0,1170.1520756169873,784.0701952205637,1462.4140390441128,66.14541863743278,1170.2712279540126,3.799581908941599,38.55721652970661,284.0700499269979,338.4338700486495,502.8867740097299,CONNECTED,67.09436576976255,1170.258956246165,3.799542065734302,39.16423798214746,255.8011437714338,330.65887776715056,501.3317755534301,CONNECTED,67.7730398919818,1170.249788305157,3.799512299692068,44.61700095611595,244.19900152213634,261.3567317401879,487.47134634803757,CONNECTED
557.0,1170.231778156273,782.7071632851475,1462.1414326570296,66.20680593959896,1170.3506544375978,3.799839787135058,38.55458115089179,283.43956751682384,338.46762841975544,502.89352568395105,CONNECTED,67.14967308984757,1170.3384698976113,3.799800226940296,39.16120424997123,255.36686468113464,330.6977538285125,501.3395507657025,CONNECTED,67.82586387844555,1170.329366983508,3.7997706720243762,44.65249556035293,243.900731087177,260.90238776171583,487.38047755234317,CONNECTED
558.0,1170.3112796276048,781.3441704824473,1461.8688340964893,66.26805699326685,1170.4298805099693,3.8000970146427577,38.55194779226314,282.81047625411753,338.5013612685851,502.900272253717,CONNECTED,67.20488633806865,1170.4177824738476,3.8000577353047,39.15817398651607,254.93251282840484,330.7365856003683,501.3473171200736,CONNECTED,67.87862298847965,1170.4087440717758,3.800028389843428,44.68798915988023,243.60118139992352,260.44805682748245,487.28961136549646,CONNECTED
559.0,1170.390580086545,779.981216260599,1461.5962432521196,66.32917209737816,1170.5089062216452,3.8003535916287183,38.54931647989955,282.1827652754505,338.5350682590318,502.9070136518063,CONNECTED,67.26000549884927,1170.4968940308163,3.8003145910091436,39.15514720041725,254.49808905523102,330.7753729725943,501.35507459451884,CONNECTED,67.9313169470747,1170.4879196295997,3.800285453342856,44.72348176915559,243.3003619299075,259.993738753533,487.19874775070656,CONNECTED
560.0,1170.469679588219,778.6183000644254,1461.3236600128848,66.39015154854066,1170.58773162275,3.800609518255682,38.54668723970286,281.55642380437513,338.56874905728574,502.91374981145714,CONNECTED,67.31503055679227,1170.5758046240146,3.8005707942338134,39.15212390034171,254.06359418969123,330.8141158346592,501.36282316693183,CONNECTED,67.98394548125574,1170.5668937161477,3.8005418627147654,44.758973402722674,242.99828207036222,259.53943335480847,487.10788667096165,CONNECTED
561.0,1170.5485781873144,777.2554213354492,1461.0510842670897,66.45099564104679,1170.6663567630108,3.8008647946850997,38.54406009740019,280.9314411505633,338.6024033318034,502.9204806663607,CONNECTED,67.36996149667681,1170.6545143084977,3.80082634515746,39.14910409498794,253.62902904609126,330.85281407562616,501.3705628151252,CONNECTED,68.03650832006575,1170.645666390119,3.8007976181497374,44.79446407521072,242.69495113878145,259.08514044514976,487.0170280890299,CONNECTED
562.0,1170.6272759380893,775.8925795119085,1460.7785159023817,66.5117046668922,1170.7447816917656,3.8011194210771615,38.541435078546286,280.30780670912884,338.63603075327757,502.9272061506555,CONNECTED,67.42479830345552,1170.733023138884,3.801081243957415,39.14608779308586,253.19439442517353,330.8914675841544,501.37829351683087,CONNECTED,68.08900519454943,1170.724237709751,3.801052719836854,44.82995380133419,242.3903783775983,258.6308598373028,486.92617196746056,CONNECTED
563.0,1170.705772894371,774.529774028767,1460.5059548057534,66.57227891579409,1170.823006457964,3.801373397590792,38.538812208525776,279.685509959801,338.66963099460753,502.9339261989215,CONNECTED,67.47954096225153,1170.8113311693555,3.801335490809596,39.14307500339664,252.75969111425312,330.930076248501,501.38601524970016,CONNECTED,68.1414358377371,1170.8026077328186,3.801307167963697,44.865442595892425,242.08457295470586,258.17659134292234,486.83531826858444,CONNECTED
564.0,1170.784069109563,773.167004317731,1460.2334008635462,66.63271867520929,1170.9010311101697,3.801626724383668,38.53619151255546,279.06454046622065,338.7032037308701,502.940640746174,CONNECTED,67.53418945835563,1170.8894384536657,3.8015890858885246,39.14006573471258,252.32491988740773,330.968639956523,501.3937279913046,CONNECTED,68.19379998462864,1170.8807765166416,3.8015609627163687,44.900930473769286,241.7775439640981,257.72233477257697,486.74446695451536,CONNECTED
565.0,1170.8621646366464,771.8042698072595,1459.960853961452,66.69302423035239,1170.9788556965657,3.801879401612226,38.53357301568653,278.44488787519185,338.7367486392901,502.947349727858,CONNECTED,67.58874377722337,1170.9673450451373,3.801842029367329,39.137059995856966,251.89008150561628,331.007158595679,501.4014317191358,CONNECTED,68.24609737217759,1170.958744118086,3.8018141042795004,44.93641744993279,241.46930042644277,257.26808993575315,486.6536179871506,CONNECTED
566.0,1170.9400595281847,770.4415699225809,1459.6883139845163,66.75319586421354,1171.0564802649546,3.8021314294316713,38.530956742806765,277.826541915941,338.77026539921246,502.9540530798425,CONNECTED,67.6432039044724,1171.0450509966724,3.8020943214177674,39.13405779568395,251.45517671696223,331.04563205303083,501.4091264106062,CONNECTED,68.29832773927549,1171.0365105935705,3.8020665928362676,44.97190353943477,241.15985128967685,256.8138566408603,486.56277132817206,CONNECTED
567.0,1171.0177538363257,769.0789040857048,1459.4157808171408,66.81323385757608,1171.1339048627653,3.802382807995991,38.528342718642726,277.20949239940353,338.8037536920734,502.9607507384147,CONNECTED,67.69756982587958,1171.1225563607495,3.802345962210226,39.131059143078396,251.02020625674982,331.0840602152454,501.41681204304905,CONNECTED,68.35049082673615,1171.1148590126597,3.8023209708203236,45.007388757410496,240.84920542954876,256.35963469523494,486.47192693904697,CONNECTED
568.0,1171.0896553515133,767.4325434308739,1459.1999999999998,66.87311919654401,1171.2054984005488,3.802615254547236,38.52573088775742,276.5046512667522,338.8372132013731,502.9674426402746,CONNECTED,67.75182223310861,1171.1942303019675,3.8025786698115827,39.128064201328435,250.4960846807425,331.12244296859654,501.4244885937193,CONNECTED,68.40256351420759,1171.189558190869,3.8025635006197045,45.042873704004506,240.43180748337699,255.8108478102913,486.4,CONNECTED
569.0,1171.140040219015,764.7072995324538,1459.1999999999998,66.9327787815825,1171.25542808852,3.8027773639237656,38.523121008110785,275.4622924422731,338.87064463670504,502.974128927341,CONNECTED,67.80588772647853,1171.2442407179915,3.8027410412921805,39.125073595761094,249.63305956776216,331.16077822299604,501.4321556445992,CONNECTED,68.45445863652256,1171.2395899145083,3.802725941280871,45.07836064697218,239.61194752241815,254.90243317748462,486.4,CONNECTED
570.0,1171.1900126591424,761.9819023125367,1459.1999999999998,66.99221282711243,1171.304945910514,3.8029381360730974,38.52051316543386,274.42092364914055,338.90405109618195,502.9808102192364,CONNECTED,67.85976622614996,1171.2938386386768,3.8029020735021977,39.12208738314908,248.76966581762136,331.199057974258,501.43981159485156,CONNECTED,68.50617602589323,1171.2892089626023,3.802887042086371,45.11384964674037,238.79131284577946,253.99396743751223,486.4,CONNECTED
571.0,1171.2395727070411,759.2563471303397,1459.1999999999998,67.051421545373,1171.354051897024,3.8030975710942334,38.517907445301745,273.3805348143804,338.9374314824466,502.9874862964893,CONNECTED,67.91345765251356,1171.3430240997989,3.803061766557789,39.11910562042964,247.90590449238755,331.2372814956918,501.44745629913837,CONNECTED,68.55771551547828,1171.3384153724194,3.803046803157206,45.1493407639837,237.96990782356565,253.08544904344654,486.4,CONNECTED
572.0,1171.2887203967846,756.5306293260517,1459.1999999999998,67.11040514643693,1171.4027460775064,3.8032556690828128,38.515303933136536,272.34111593446016,338.97078470013764,502.99415694002755,CONNECTED,67.96696192618353,1171.391797136048,3.803220120571584,39.11612836470409,247.0417766245131,331.27544805850056,501.4550896117001,CONNECTED,68.60907693937011,1171.3872091801304,3.803205224610813,45.1848340596237,237.14773676707185,252.17687644201723,486.4,CONNECTED
573.0,1171.337455761373,753.8047442209001,1459.1999999999998,67.16916383822522,1171.451028480379,3.8034124301311003,38.51270271421033,271.3026570745444,339.00410965585235,503.00082193117044,CONNECTED,68.0202789679914,1171.4401577810288,3.803377135652691,39.113155673237266,246.17728321706565,331.3135569317877,501.4627113863575,CONNECTED,68.66026013258222,1171.435590420805,3.8033623065610556,45.220329594827916,236.32480392927164,251.26824807363337,486.4,CONNECTED
574.0,1171.3857788327355,751.0786871172161,1459.1999999999998,67.2276978265219,1171.4988991330235,3.8035678543279987,38.5101038736481,270.26514836783423,339.0374052581078,503.00748105162154,CONNECTED,68.07340869897958,1171.4881060672633,3.803532811906699,39.11018760345709,245.31242524398968,331.351607382563,501.4703214765126,CONNECTED,68.71126493103674,1171.4835591284163,3.8035180491182348,45.2558274310091,235.50111350539376,250.35956237240535,486.4,CONNECTED
575.0,1171.4336896417278,748.3524532985009,1459.1999999999998,67.28600731498865,1171.5463580617823,3.8037219417590333,38.50750749643063,269.22858001481086,339.0706704173043,503.0141340834609,CONNECTED,68.12635104039516,1171.5356420261855,3.803687149435667,39.107224212954065,244.44720365029536,331.3895986757492,501.47791973514984,CONNECTED,68.76209117155196,1171.5311153358373,3.803672452389082,45.29132762982434,234.6766696333907,249.45081776616698,486.4,CONNECTED
576.0,1171.4811882181357,745.6260380294909,1459.1999999999998,67.3440925051792,1171.5934052919604,3.803874692506365,38.50491366739734,268.1929422826055,339.10390404568795,503.0207808091376,CONNECTED,68.17910591368371,1171.5827656881484,3.803840148338144,39.10426555948079,243.58161935237607,331.427530074188,501.4855060148376,CONNECTED,68.8127386918301,1171.578259074845,3.8038255164767696,45.32683025317422,233.85147639450457,248.54201267649697,486.4,CONNECTED
577.0,1171.5282745906727,742.8994365562198,1459.1999999999998,67.40195359655361,1171.6400408478255,3.8040261066487844,38.502322471249165,267.1582255042821,339.13710505731405,503.0274210114628,CONNECTED,68.23167324048313,1171.62947708242,3.8039918087091555,39.10131170095152,242.7156732381807,331.4654008386459,501.4930801677292,CONNECTED,68.86320733044514,1171.624990376119,3.803977241480906,45.36233536320206,233.02553781374735,247.63314551873992,486.4,CONNECTED
578.0,1171.5749487869818,740.1726441060821,1459.1999999999998,67.45959078649241,1171.6862647526075,3.8041761842617126,38.49973399255133,266.1244200781801,339.17027236801067,503.0340544736021,CONNECTED,68.28405294261749,1171.6757762371863,3.804142130640215,39.098362695441715,241.84936616748647,331.50321022782055,501.5006420455641,CONNECTED,68.9134969268307,1171.671309269243,3.804127627497542,45.397843022293046,232.1988578604212,246.72421470202735,486.4,CONNECTED
579.0,1171.6212108336344,737.4456558878942,1459.1999999999998,67.51700427031062,1171.7320770284957,3.8043249254171942,38.49714831573613,265.09151646721756,339.203404895343,503.0406809790686,CONNECTED,68.33624494209104,1171.7216631795477,3.804291114219311,39.09541860118758,240.98269897208317,331.5409574983461,501.5081914996692,CONNECTED,68.96360732126814,1171.717215782703,3.804276674619166,45.433353293073495,231.37144044859582,245.81521862929804,486.4,CONNECTED
580.0,1171.6670607561314,734.7184670919555,1459.1999999999998,67.57419424127153,1171.7774776966442,3.8044723301839096,38.49456552510571,264.05950519826797,339.2365015585775,503.0473003117155,CONNECTED,68.38824916108217,1171.767137935525,3.8044387595309255,39.09247947658564,240.1156724560516,331.5786419047989,501.5157283809598,CONNECTED,69.01353835487464,1171.762709943891,3.804424382934711,45.46886623841003,230.5432894376285,244.90615569731852,486.4,CONNECTED
581.0,1171.712498578904,731.9910728901098,1459.1999999999998,67.63116089060047,1171.8224667771672,3.804618398627166,38.49198570483475,263.0283768614904,339.26956127864685,503.05391225572936,CONNECTED,68.44006552193747,1171.812200530055,3.804585066656023,39.08954538019229,239.24828739596813,331.61626269970384,501.52325253994076,CONNECTED,69.06328986959151,1171.8077917791034,3.8045707525295565,45.504381921408836,229.71440863264922,243.99702429670324,486.4,CONNECTED
582.0,1171.7575243253118,729.2634684358013,1459.1999999999998,67.68790440749835,1171.86704428914,3.8047631308088965,38.48940893897318,261.99812210966576,339.30258297811525,503.060516595623,CONNECTED,68.49169394716577,1171.8568509869926,3.8047300356720544,39.08661637072343,238.38054454111202,331.65381913353866,501.5307638267077,CONNECTED,69.11286170817256,1171.852461313541,3.804715783485523,45.5399004054149,228.88480178502525,243.0878228119338,486.4,CONNECTED
583.0,1171.8021380176453,726.535648864136,1459.1999999999998,67.7444249791551,1171.9112102506003,3.8049065267876636,38.48683531144886,260.9687316575714,339.3355655811433,503.06711311622865,CONNECTED,68.54313435943237,1171.901089329111,3.804873666652958,39.083692507054,237.51244461370104,331.69131045474006,501.538262090948,CONNECTED,69.16225371417248,1171.8967185713109,3.8048594758808796,45.575421754011245,228.0544725928573,242.17854962137864,486.4,CONNECTED
584.0,1171.8463396771247,723.8076092919364,1459.1999999999998,67.8007227907629,1171.9549646785463,3.805048586618657,38.48426490607022,259.9401962813476,339.36850801345463,503.0737016026909,CONNECTED,68.59438668155313,1171.9449155781026,3.805015959669164,39.080773848217596,236.64398830912262,331.72873590970875,501.54574718194175,CONNECTED,69.21146573193552,1171.9405635754265,3.805001829790346,45.61094603101823,227.2234247014635,241.26920309731213,486.4,CONNECTED
585.0,1171.8901293239003,721.0793448177999,1459.1999999999998,67.85679802552944,1171.9983075889375,3.8051893103536933,38.48169780652888,258.9125068178673,339.4014092023011,503.0802818404602,CONNECTED,68.64545083648879,1171.9883297545773,3.805156914787589,39.07786045340608,235.77517629612032,331.76609474281474,501.55321894856297,CONNECTED,69.26049760658405,1171.983996347807,3.8051428452850877,45.646473300492794,226.39166170381583,240.3597816059333,486.4,CONNECTED
586.0,1171.9335069770525,718.3508505221535,1459.1999999999998,67.91265086469085,1172.0412389966934,3.8053286980412127,38.47913409640222,257.88565416409665,339.4342680764304,503.0868536152861,CONNECTED,68.69632674733919,1172.031331878065,3.80529653207164,39.07495238196921,234.90600921701957,331.80338619640213,501.56067723928044,CONNECTED,69.30934918400739,1172.0270169092785,3.805282522432722,45.682003626727756,225.55918714103575,239.45028350738448,486.4,CONNECTED
587.0,1171.9764726545927,715.6221214673083,1459.1999999999998,67.9682814875246,1172.0837589156952,3.8054667497262833,38.476573859155984,256.8596292765128,339.4670835660516,503.09341671321033,CONNECTED,68.74701433733757,1172.0739219670143,3.805434811581215,39.072049693414236,234.03648768794577,331.8406095107941,501.5681219021588,CONNECTED,69.35802031085066,1172.0696252795744,3.8054208612973195,45.71753707425111,224.7260045028464,238.54070715576944,486.4,CONNECTED
588.0,1172.0190263734628,712.8931526975146,1459.1999999999998,68.02369007136231,1172.1258673587847,3.8056034654506,38.4740171781468,255.83442317046976,339.4998546028034,503.0999709205607,CONNECTED,68.79751352984505,1172.116100038794,3.805571753372708,39.06915244740554,233.16661229903679,331.87776392429777,501.57555278485955,CONNECTED,69.40651083450378,1172.1118214773353,3.8055578619394006,45.75307370782535,223.89211722800837,237.63105089917153,486.4,CONNECTED
589.0,1172.061168149535,710.163939239013,1459.1999999999998,68.07887679160227,1172.167564337763,3.805738845252477,38.47146413662472,254.8100269195962,339.53258011972093,503.10651602394415,CONNECTED,68.8478242483449,1172.157866109692,3.8057073574989997,39.066260703764286,232.29638361461932,331.91484867320906,501.5829697346418,CONNECTED,69.45482060309045,1172.1536055201104,3.805693524415943,45.788613592446765,223.05752870479887,236.721313079671,486.4,CONNECTED
590.0,1172.102897997613,707.4344761000884,1459.1999999999998,68.13384182172204,1172.2088498633925,3.8058728891668587,38.46891481773568,253.78643165521612,339.5652590512036,503.11305181024073,CONNECTED,68.89794641643716,1172.1992201949165,3.805841624009469,39.06337452246806,231.4258021734497,331.95186299181717,501.59037259836344,CONNECTED,69.50294946545739,1172.1949774243565,3.805827848780378,45.82415679334478,222.22224227143687,235.8114920333628,486.4,CONNECTED
591.0,1172.1442159314302,704.7047582711211,1459.1999999999998,68.18858533329075,1172.2497239453944,3.8060055972253064,38.466369304524015,252.76362856573004,339.5978903329833,503.11957806659666,CONNECTED,68.94787995783297,1172.240162308595,3.8059745529499835,39.06049396365052,230.55486848887736,331.98880611240884,501.5977612224818,CONNECTED,69.55089727116358,1172.2359372054373,3.8059608350825886,45.859703375981304,221.3862612165142,234.9015860903737,486.4,CONNECTED
592.0,1172.1851219636533,701.9747807246358,1459.1999999999998,68.24310749598135,1172.2901865924512,3.80613696945601,38.46382767993487,251.74160889606952,339.6304729020926,503.1260945804185,CONNECTED,68.99762479634924,1172.2806924637769,3.806106144362912,39.057619087601076,229.68358304909793,332.0256772652733,501.60513545305463,CONNECTED,69.59866387046955,1172.2764848776285,3.806092483368924,45.89525340605009,220.54958877948107,233.9915935748786,486.4,CONNECTED
593.0,1172.2256161058772,699.2445384153532,1459.1999999999998,68.29740847758274,1172.3302378122028,3.8062670058837753,38.461290026816656,250.72036394706112,339.66300569683364,503.1326011393667,CONNECTED,69.0471808559032,1172.3208106724303,3.8062363982871115,39.05474995476453,228.81194631728323,332.0624756787062,501.61249513574126,CONNECTED,69.64624911432692,1172.3166204541124,3.8062227936821826,45.930806949476064,219.71222815100668,233.08151280511774,486.4,CONNECTED
594.0,1172.2656983686309,696.5140262802383,1459.1999999999998,68.35148844401172,1172.3698776112515,3.806395706530037,38.45875642792342,249.69988507492897,339.6954876567468,503.13909753134936,CONNECTED,69.09654806050702,1172.360516945446,3.806365314757942,39.051886625740806,227.93995873184357,332.099200579014,501.6198401158028,CONNECTED,69.69365285436784,1172.3563439469817,3.806351766061629,45.96636407241474,218.87418247347694,232.17134209341276,486.4,CONNECTED
595.0,1172.3053687613722,693.7832392385478,1459.1999999999998,68.40534755932492,1172.4091059951552,3.8065230714128417,38.45622696591725,248.6801636906416,339.72791772258023,503.14558354451606,CONNECTED,69.14572633426246,1172.3998112926333,3.8064928938072513,39.049029161284594,227.06762070655236,332.13585119051766,501.62717023810353,CONNECTED,69.74087494289466,1172.395655367238,3.8064794005429805,46.001924841251586,218.03545484134818,231.26107974618262,486.4,CONNECTED
596.0,1172.3446272924923,691.0521721918781,1459.1999999999998,68.45898598573051,1172.447922968434,3.8066491005468643,38.453701723370635,247.66119125943342,339.76029483625916,503.15205896725183,CONNECTED,69.1947156013557,1172.4386937227252,3.806619135463394,39.04617762230505,226.19493263081768,332.1724267355572,501.6344853471114,CONNECTED,69.78791523286972,1172.4345547247938,3.806605697158421,46.03748932260142,217.19604830163067,230.35072406395938,486.4,CONNECTED
597.0,1172.383473969312,688.3208200242111,1459.1999999999998,68.51240388359977,1172.4863285345648,3.806773793943392,38.451180782768766,246.64295930017397,339.79261794085585,503.1585235881712,CONNECTED,69.24351578605187,1172.4771642433734,3.8067440397512127,39.04333206986552,225.32189486978382,332.2089264344953,501.64178528689905,CONNECTED,69.834773577905,1172.4730420284702,3.8067306559365917,46.0730575833078,216.35596585424673,229.44027334140372,486.4,CONNECTED
598.0,1172.4219087980853,685.589177601961,1459.1999999999998,68.56560141147871,1172.524322695984,3.8068971516103374,38.448664226511895,245.62545938488344,339.82488598055977,503.164977196112,CONNECTED,69.29212681269014,1172.5152228611528,3.8068676066920544,39.040492565183236,224.44850776459072,332.2453495057213,501.64906990114423,CONNECTED,69.88144983225213,1172.5111172860004,3.8068542769025986,46.108629690442484,215.5152104524891,228.5297258673203,486.4,CONNECTED
599.0,1172.459931783996,682.8572397740172,1459.1999999999998,68.61857872609933,1172.5619054540848,3.8070191735522236,38.4461521369176,244.60868313813074,339.8570979006478,503.17141958012957,CONNECTED,69.34054860567825,1172.5528695815583,3.8069898363037606,39.03765916962903,223.5747716325097,332.2816951656546,501.6563390331309,CONNECTED,69.92794385079236,1172.5487805040273,3.8069765600780103,46.14420571130481,214.6737850033836,227.6190799246724,486.4,CONNECTED
600.0,1172.49754293116,680.1250013717909,1459.1999999999998,68.67133598239101,1172.5990768092202,3.8071398597701953,38.44364459622306,243.59262223653582,339.8892526474548,503.17785052949097,CONNECTED,69.38878108948762,1172.5901044090065,3.8071107286006707,39.034831944727074,222.70068676714365,332.31796262874843,501.66359252574966,CONNECTED,69.9742554890266,1172.5860316881044,3.8070975054808587,46.17978571342115,213.83169236811833,226.70833379059695,486.4,CONNECTED
601.0,1172.5347422426255,677.392457209256,1459.1999999999998,68.72387333349158,1172.6358367607,3.8072592102620124,38.441141686587315,242.57726840821496,339.9213491683448,503.18426983366896,CONNECTED,69.43682418864816,1172.6269273468372,3.807230283593627,39.03201095215459,221.8262534386267,332.35415110749346,501.6708302214987,CONNECTED,70.0203846030656,1172.629149300441,3.8072374977287042,46.218673900666644,212.98893536242232,225.79748573641865,486.4,CONNECTED
602.0,1172.56839167359,674.4058444288016,1459.1999999999998,68.77618020723872,1172.6690258566844,3.807366967067157,38.43864360575089,241.51310042769296,339.95338641168235,503.1906772823365,CONNECTED,69.48466709561285,1172.6601790436791,3.807338243648309,39.029196475029075,220.90191913156067,332.3902598124212,501.67805196248423,CONNECTED,70.06629754647268,1172.6702350289142,3.80737089295102,46.25755198094319,211.9908248695568,224.8019481429339,486.4,CONNECTED
603.0,1172.6043053450446,671.4200078635629,1459.1999999999998,68.82826597157683,1172.7044980238722,3.8074821364411435,38.43615034146112,240.49218644286873,339.9853618463886,503.1970723692777,CONNECTED,69.53231896041618,1172.6957132492792,3.807453614445712,39.02638838949492,220.0198326790488,332.42628511962783,501.68525702392554,CONNECTED,70.11197596938158,1172.7056139818324,3.8074857596812737,46.296419311036544,210.90798874165205,223.8066692878543,486.4,CONNECTED
604.0,1172.6397683503865,668.4349969123934,1459.1999999999998,68.88013065231388,1172.7395197042342,3.807595843195566,38.43366197837503,239.47139161958899,340.0172756292976,503.20345512585953,CONNECTED,69.57977958554305,1172.7307964947156,3.8075675210867392,39.02358676141384,219.13683425315043,332.46222861446506,501.692445722893,CONNECTED,70.15742022231073,1172.7405432164855,3.807599166287291,46.335276008900856,209.82677103965153,222.81166563746447,486.4,CONNECTED
605.0,1172.6747808593727,665.4508025164143,1459.1999999999998,68.93177427497848,1172.7740910670304,3.807708087879969,38.43117860122163,238.4507146677818,340.04912667679963,503.20982533535994,CONNECTED,69.62704877498028,1172.7654289530878,3.807679964133402,39.02079165690664,218.25293078836825,332.4980894539029,501.6996178907806,CONNECTED,70.20263065259418,1172.7750228947093,3.8077111132945105,46.37412219202112,208.74715706027266,221.8169341721381,486.4,CONNECTED
606.0,1172.709343040546,662.4674156527781,1459.1999999999998,68.98319686481754,1172.8082122803014,3.8078188710399394,38.428700294801814,237.43015428696418,340.0809139043631,503.2161827808726,CONNECTED,69.6741263341991,1172.7996107962454,3.8077909441436537,39.01800314235142,217.36812913861235,332.533866791595,501.70677335831897,CONNECTED,70.24760760440901,1172.8090531771945,3.8078216012246577,46.41295797741935,207.66913222719884,220.82247188425936,486.4,CONNECTED
